cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,Date
1991729,2360687,2203063,2155151,1951904,2337799,2172546,2161102,2227630,2292785,2225189,2138061,2022705,1870117,486,195,995,995,967,5,995,995,995,995,995,995,882,342,-4,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608624
1991882,2360534,2203216,2154998,1951904,2337036,2173004,2161407,2227783,2292785,2224731,2137908,2023162,1869812,486,195,995,995,967,5,995,995,995,995,995,995,882,342,-4,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608625
1992034,2360839,2203521,2154388,1951904,2337646,2172851,2161712,2228088,2293090,2224426,2137756,2023010,1870422,490,195,995,995,967,5,995,995,995,995,995,995,882,342,-4,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608626
1992340,2361145,2203521,2154846,1951751,2337188,2173004,2161712,2227935,2292938,2224426,2136535,2022705,1869964,490,195,995,995,967,5,995,995,995,995,995,995,882,342,-4,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608627
1992034,2360534,2203063,2154998,1951599,2337036,2172241,2161102,2228240,2293548,2225494,2137603,2022705,1869659,487,195,995,995,967,5,995,995,995,995,995,995,882,342,-4,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608628
1991271,2360534,2203216,2154693,1951446,2336883,2172241,2161254,2228240,2292938,2224578,2136840,2023468,1870117,486,195,995,995,967,5,995,995,995,995,995,995,882,342,-4,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608629
1991271,2360839,2203063,2154998,1951599,2337646,2172546,2161407,2227630,2292785,2224426,2137298,2022705,1870422,484,195,995,995,967,5,995,995,995,995,995,995,882,342,-4,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608630
1991424,2360534,2202911,2154846,1951904,2337341,2173004,2161865,2227172,2292480,2223815,2137298,2022857,1870269,486,195,995,995,967,5,995,995,995,995,995,995,882,342,-4,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608631
1991577,2360687,2203369,2154998,1952209,2337188,2172546,2160949,2227630,2292633,2223968,2137298,2022399,1870117,490,195,995,995,967,5,995,995,995,995,995,995,882,342,-4,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608632
1992034,2360992,2202911,2154846,1951904,2337646,2172546,2160949,2227935,2292785,2224884,2137603,2022552,1869812,487,195,995,995,967,5,995,995,995,995,995,995,882,342,-4,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608633
