U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:07.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:08.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:09.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:10.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:11.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:12.689
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:13.689
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:14.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:15.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:16.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:17.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:18.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:19.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:20.689
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:21.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:22.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:23.689
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:24.689
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:25.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:26.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:27.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:28.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:29.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:30.689
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:31.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:32.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:33.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:34.689
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:35.690
33,90V;30,80V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:36.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:37.689
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:38.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:39.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:40.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:41.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:42.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:43.689
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:44.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:45.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:46.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:47.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:48.689
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:49.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:50.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:51.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:52.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:53.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:54.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:55.690
33,90V;30,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:56.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:57.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:58.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:29:59.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:00.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:01.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:02.689
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:03.689
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:04.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:05.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:06.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:07.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:08.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:09.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:10.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:11.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:12.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:13.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:14.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:15.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:16.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:17.690
33,90V;30,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:18.689
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:19.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:20.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:21.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:22.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:23.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:24.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:25.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:26.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:27.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:28.689
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:29.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:30.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:31.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:32.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:33.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:34.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:35.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:36.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:37.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:38.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:39.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:40.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:41.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:42.690
33,90V;30,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:43.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:44.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:45.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:46.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:47.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:48.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:49.691
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:50.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:51.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:52.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:53.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:54.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:55.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:56.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:57.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:58.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:30:59.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:00.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:01.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:02.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:03.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:04.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:05.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:06.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:07.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:08.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:09.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:10.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:11.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:12.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:13.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:14.690
33,90V;30,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:15.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:16.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:17.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:18.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:19.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:20.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:21.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:22.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:23.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:24.691
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:25.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:26.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:27.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:28.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:29.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:30.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:31.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:32.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:33.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:34.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:35.691
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:36.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:37.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:38.690
33,90V;30,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:39.690
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:40.690
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:41.690
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:42.690
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:43.690
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:44.690
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:45.691
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:46.690
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:47.691
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:48.691
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:49.690
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:50.691
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:51.691
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:52.691
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:53.690
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:54.690
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:55.690
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:56.691
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:57.690
33,90V;30,86V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:58.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:31:59.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:00.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:01.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:02.691
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:03.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:04.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:05.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:06.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:07.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:08.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:09.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:10.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:11.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:12.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:13.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:14.691
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:15.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:16.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:17.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:18.691
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:19.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:20.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:21.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:22.690
33,90V;30,87V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:23.691
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:24.691
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:25.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:26.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:27.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:28.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:29.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:30.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:31.691
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:32.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:33.691
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:34.691
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:35.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:36.691
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:37.691
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:38.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:39.691
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:40.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:41.691
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:42.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:43.691
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:44.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:45.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:46.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:47.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:48.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:49.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:50.691
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:51.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:52.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:53.690
33,90V;30,88V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:54.691
33,90V;30,89V;0,50A;0,50A;1508W;16W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:55.690
33,90V;30,89V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:56.690
33,90V;30,89V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:57.691
33,90V;30,89V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:32:58.690
