U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:11.353
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:12.353
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:13.353
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:14.353
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:15.353
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:16.354
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:17.354
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:18.353
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:19.354
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:20.353
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:21.353
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:22.353
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:23.353
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:24.353
29,00V;29,00V;0,50A;0,32A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:25.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:26.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:27.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:28.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:29.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:30.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:31.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:32.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:33.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:34.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:35.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:36.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:37.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:38.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:39.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:40.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:41.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:42.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:43.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:44.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:45.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:46.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:47.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:48.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:49.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:50.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:51.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:52.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:53.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:54.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:55.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:56.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:57.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:58.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:52:59.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:00.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:01.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:02.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:03.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:04.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:05.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:06.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:07.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:08.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:09.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:10.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:11.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:12.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:13.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:14.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:15.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:16.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:17.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:18.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:19.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:20.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:21.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:22.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:23.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:24.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:25.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:26.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:27.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:28.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:29.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:30.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:31.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:32.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:33.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:34.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:35.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:36.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:37.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:38.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:39.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:40.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:41.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:42.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:43.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:44.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:45.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:46.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:47.353
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:48.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:49.354
29,00V;29,00V;0,50A;0,31A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:50.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:51.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:52.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:53.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:54.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:55.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:56.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:57.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:58.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:53:59.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:00.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:01.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:02.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:03.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:04.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:05.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:06.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:07.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:08.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:09.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:10.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:11.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:12.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:13.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:14.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:15.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:16.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:17.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:18.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:19.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:20.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:21.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:22.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:23.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:24.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:25.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:26.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:27.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:28.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:29.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:30.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:31.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:32.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:33.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:34.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:35.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:36.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:37.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:38.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:39.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:40.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:41.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:42.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:43.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:44.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:45.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:46.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:47.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:48.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:49.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:50.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:51.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:52.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:53.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:54.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:55.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:56.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:57.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:58.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:54:59.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:00.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:01.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:02.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:03.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:04.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:05.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:06.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:07.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:08.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:09.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:10.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:11.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:12.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:13.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:14.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:15.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:16.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:17.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:18.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:19.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:20.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:21.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:22.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:23.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:24.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:25.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:26.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:27.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:28.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:29.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:30.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:31.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:32.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:33.353
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:34.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:35.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:36.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:37.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:38.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:39.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:40.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:41.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:42.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:43.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:44.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:45.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:46.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:47.355
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:48.355
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:49.354
29,00V;29,00V;0,50A;0,29A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:50.355
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:51.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:52.354
29,00V;29,00V;0,50A;0,30A;1508W;9W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:53.355
29,00V;29,00V;0,50A;0,29A;1508W;8W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:54.354
29,00V;29,00V;0,50A;0,29A;1508W;8W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:55.354
29,00V;29,00V;0,50A;0,29A;1508W;8W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:56.354
29,00V;29,00V;0,50A;0,29A;1508W;8W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:57.355
29,00V;29,00V;0,50A;0,29A;1508W;8W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:58.354
29,00V;29,00V;0,50A;0,29A;1508W;8W;N/A;N/A;Off;On;CV;None;21.04.2023 22:55:59.354
29,00V;29,00V;0,50A;0,29A;1508W;8W;N/A;N/A;Off;On;CV;None;21.04.2023 22:56:00.354
29,00V;29,00V;0,50A;0,29A;1508W;8W;N/A;N/A;Off;On;CV;None;21.04.2023 22:56:01.354
29,00V;29,00V;0,50A;0,29A;1508W;8W;N/A;N/A;Off;On;CV;None;21.04.2023 22:56:02.354
