U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
28,90V;25,88V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:25.849
28,90V;25,88V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:26.849
28,90V;25,88V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:27.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:28.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:29.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:30.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:31.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:32.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:33.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:34.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:35.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:36.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:37.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:38.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:39.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:40.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:41.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:42.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:43.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:44.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:45.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:46.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:47.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:48.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:49.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:50.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:51.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:52.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:53.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:54.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:55.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:56.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:57.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:58.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:08:59.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:00.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:01.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:02.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:03.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:04.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:05.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:06.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:07.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:08.851
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:09.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:10.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:11.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:12.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:13.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:14.849
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:15.850
28,90V;25,89V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:16.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:17.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:18.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:19.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:20.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:21.851
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:22.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:23.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:24.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:25.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:26.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:27.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:28.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:29.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:30.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:31.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:32.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:33.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:34.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:35.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:36.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:37.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:38.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:39.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:40.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:41.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:42.851
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:43.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:44.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:45.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:46.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:47.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:48.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:49.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:50.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:51.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:52.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:53.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:54.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:55.850
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:56.849
28,90V;25,90V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:57.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:58.849
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:09:59.849
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:00.849
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:01.849
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:02.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:03.851
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:04.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:05.849
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:06.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:07.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:08.849
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:09.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:10.849
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:11.849
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:12.849
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:13.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:14.849
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:15.849
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:16.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:17.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:18.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:19.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:20.849
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:21.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:22.849
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:23.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:24.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:25.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:26.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:27.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:28.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:29.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:30.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:31.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:32.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:33.851
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:34.851
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:35.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:36.851
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:37.850
28,90V;25,91V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:38.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:39.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:40.849
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:41.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:42.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:43.851
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:44.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:45.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:46.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:47.851
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:48.849
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:49.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:50.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:51.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:52.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:53.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:54.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:55.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:56.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:57.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:58.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:10:59.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:00.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:01.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:02.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:03.851
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:04.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:05.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:06.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:07.851
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:08.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:09.851
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:10.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:11.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:12.851
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:13.851
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:14.851
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:15.851
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:16.850
28,90V;25,92V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:17.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:18.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:19.850
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:20.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:21.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:22.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:23.850
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:24.850
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:25.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:26.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:27.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:28.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:29.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:30.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:31.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:32.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:33.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:34.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:35.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:36.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:37.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:38.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:39.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:40.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:41.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:42.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:43.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:44.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:45.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:46.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:47.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:48.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:49.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:50.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:51.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:52.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:53.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:54.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:55.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:56.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:57.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:58.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:11:59.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:00.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:01.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:02.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:03.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:04.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:05.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:06.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:07.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:08.852
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:09.852
28,90V;25,94V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:10.851
28,90V;25,93V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:11.852
28,90V;25,94V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:12.852
28,90V;25,94V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:13.852
28,90V;25,94V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:14.852
28,90V;25,94V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:15.852
28,90V;25,94V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;19.04.2023 10:12:16.852
